subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,cluster,pre_post,flow_peak
8,1,2,4,1,3,2,2,1,0.493249159170974
8,1,2,4,1,3,2,2,2,0.500634138592015
9,1,2,4,1,3,2,2,1,0.501751860460123
9,1,2,4,1,3,2,2,2,0.506716099788739
10,1,2,4,1,3,2,2,1,0.503094951255038
10,1,2,4,1,3,2,2,2,0.511840215882309
11,1,2,4,1,3,2,2,1,0.503955873780562
11,1,2,4,1,3,2,2,2,0.512434792794079
12,1,2,4,1,3,2,2,1,0.507558878733108
12,1,2,4,1,3,2,2,2,0.51433322296637
13,1,2,4,1,3,2,2,1,0.51451363550727
14,1,2,4,1,3,2,2,1,0.515342258184137
15,1,2,4,1,3,2,2,1,0.511418358269547
15,1,2,4,1,3,2,2,2,0.512448128550848
16,1,2,4,1,3,2,2,1,0.513132323701416
16,1,2,4,1,3,2,2,2,0.513668721949256
17,1,2,4,1,3,2,2,1,0.489261885107972
17,1,2,4,1,3,2,2,2,0.486551384400442
18,1,2,4,1,3,2,2,1,0.483930731794382
18,1,2,4,1,3,2,2,2,0.483417140876724
19,1,2,4,1,3,2,2,1,0.511563380738532
22,1,2,4,1,3,2,2,1,0.509669838711341
23,1,2,4,1,3,2,2,1,0.498509849954666
23,1,2,4,1,3,2,2,2,0.495534217860833
26,1,2,4,1,3,2,2,1,0.505754665123699
26,1,2,4,1,3,2,2,2,0.513964860303504
28,1,2,4,1,3,2,2,1,0.490594976363537
28,1,2,4,1,3,2,2,2,0.487767283083689
29,1,2,4,1,3,2,2,1,0.49971699180294
29,1,2,4,1,3,2,2,2,0.496309093896752
31,1,2,4,1,3,2,2,1,0.514704049118788
33,1,2,4,1,3,2,2,1,0.495582213902124
33,1,2,4,1,3,2,2,2,0.496302541668343
34,1,2,4,1,3,2,2,1,0.506576577506473
34,1,2,4,1,3,2,2,2,0.510748695509642
35,1,2,4,1,3,2,2,1,0.506134505789165
35,1,2,4,1,3,2,2,2,0.513402245953958
36,1,2,4,1,3,2,2,1,0.514571930150552
39,1,2,4,1,3,2,2,1,0.499154849321085
39,1,2,4,1,3,2,2,2,0.503478797829923
40,1,2,4,1,3,2,2,1,0.508385615264471
40,1,2,4,1,3,2,2,2,0.515340794106043
41,1,2,4,1,3,2,2,1,0.503802354357081
41,1,2,4,1,3,2,2,2,0.513258455564676
42,1,2,4,1,3,2,2,1,0.502945463765182
42,1,2,4,1,3,2,2,2,0.514787541460212
43,1,2,4,1,3,2,2,1,0.509932570950633
44,1,2,4,1,3,2,2,1,0.493503482672998
44,1,2,4,1,3,2,2,2,0.494246606645874
45,1,2,4,1,3,2,2,1,0.498375004713399
45,1,2,4,1,3,2,2,2,0.505347647700802
46,1,2,4,1,3,2,2,1,0.499665810227587
46,1,2,4,1,3,2,2,2,0.505641514010957
47,1,2,4,1,3,2,2,1,0.493222907686975
47,1,2,4,1,3,2,2,2,0.501247259091706
48,1,2,4,1,3,2,2,1,0.483399534904214
48,1,2,4,1,3,2,2,2,0.487887451322335
49,1,2,4,1,3,2,2,1,0.508596431261014
49,1,2,4,1,3,2,2,2,0.507737043315084
50,1,2,4,1,3,2,2,1,0.510792910431347
51,1,2,4,1,3,2,2,1,0.506435975463156
52,1,2,4,1,3,2,2,1,0.509115722325372
52,1,2,4,1,3,2,2,2,0.512893982358247
53,1,2,4,1,3,2,2,1,0.489285709230926
53,1,2,4,1,3,2,2,2,0.49356090462338
54,1,2,4,1,3,2,2,1,0.506204377428358
54,1,2,4,1,3,2,2,2,0.512944948064104
55,1,2,4,1,3,2,2,1,0.495489735447104
55,1,2,4,1,3,2,2,2,0.501161756296243
56,1,2,4,1,3,2,2,1,0.497085484184773
56,1,2,4,1,3,2,2,2,0.505110227341187
57,1,2,4,1,3,2,2,1,0.501784335974444
57,1,2,4,1,3,2,2,2,0.503623790274524
58,1,2,4,1,3,2,2,1,0.497237356697809
58,1,2,4,1,3,2,2,2,0.501520701298689
59,1,2,4,1,3,2,2,1,0.508014787620966
59,1,2,4,1,3,2,2,2,0.50731105838327
1,1,3,1,2,0,2,2,1,0.477768324402531
1,1,3,1,2,0,2,2,2,0.47119360095335
3,1,3,1,2,0,2,2,1,0.467096156255516
5,1,3,1,2,0,2,2,1,0.471173942562082
6,1,3,1,2,0,2,2,1,0.46861014076681
7,1,3,1,2,0,2,2,1,0.475983255910265
7,1,3,1,2,0,2,2,2,0.467716223605411
8,1,3,1,2,0,2,2,1,0.466712523908675
9,1,3,1,2,0,2,2,1,0.473910429085518
10,1,3,1,2,0,2,2,1,0.470030443427307
11,1,3,1,2,0,2,2,1,0.477878634973936
11,1,3,1,2,0,2,2,2,0.471289880121748
13,1,3,1,2,0,2,2,1,0.465933078496753
40,1,3,1,2,0,2,2,1,0.465710805412276
41,1,3,1,2,0,2,2,1,0.468905264935414
42,1,3,1,2,0,2,2,1,0.475230728963797
42,1,3,1,2,0,2,2,2,0.465002033413419
43,1,3,1,2,0,2,2,1,0.470932946761361
44,1,3,1,2,0,2,2,1,0.473038469939893
44,1,3,1,2,0,2,2,2,0.467504745215077
45,1,3,1,2,0,2,2,1,0.476761221755424
46,1,3,1,2,0,2,2,1,0.480425522372886
46,1,3,1,2,0,2,2,2,0.468061241449333
47,1,3,1,2,0,2,2,1,0.474034063223616
48,1,3,1,2,0,2,2,1,0.477079362125312
48,1,3,1,2,0,2,2,2,0.46717104485694
50,1,3,1,2,0,2,2,1,0.477205606361934
51,1,3,1,2,0,2,2,1,0.471065531123006
52,1,3,1,2,0,2,2,1,0.467339791779974
53,1,3,1,2,0,2,2,1,0.479381965885971
55,1,3,1,2,0,2,2,1,0.472434360399265
55,1,3,1,2,0,2,2,2,0.466840720831525
56,1,3,1,2,0,2,2,1,0.476833179494157
57,1,3,1,2,0,2,2,1,0.48418361068821
57,1,3,1,2,0,2,2,2,0.477540341454598
58,1,3,1,2,0,2,2,1,0.479026638167874
58,1,3,1,2,0,2,2,2,0.468769797093254
59,1,3,1,2,0,2,2,1,0.48085933360643
59,1,3,1,2,0,2,2,2,0.473130475896648
1,1,3,2,2,1,1,2,1,0.479818260256927
1,1,3,2,2,1,1,2,2,0.471074338556691
2,1,3,2,2,1,1,2,1,0.470023130547515
3,1,3,2,2,1,1,2,1,0.46602437376583
4,1,3,2,2,1,1,2,1,0.468269406178751
5,1,3,2,2,1,1,2,1,0.475599300973192
5,1,3,2,2,1,1,2,2,0.464476390429261
6,1,3,2,2,1,1,2,1,0.477729445155979
6,1,3,2,2,1,1,2,2,0.474242427804173
7,1,3,2,2,1,1,2,1,0.478754084263808
7,1,3,2,2,1,1,2,2,0.47269128065525
8,1,3,2,2,1,1,2,1,0.475485814400254
8,1,3,2,2,1,1,2,2,0.465348782860767
9,1,3,2,2,1,1,2,1,0.475541445090959
9,1,3,2,2,1,1,2,2,0.467915132454108
10,1,3,2,2,1,1,2,1,0.469193436316546
11,1,3,2,2,1,1,2,1,0.480256015879932
11,1,3,2,2,1,1,2,2,0.47373705796753
12,1,3,2,2,1,1,2,1,0.468936864110483
13,1,3,2,2,1,1,2,1,0.470924490879734
17,1,3,2,2,1,1,2,1,0.477388993679072
17,1,3,2,2,1,1,2,2,0.477623181218935
18,1,3,2,2,1,1,2,1,0.490107833719405
18,1,3,2,2,1,1,2,2,0.485690075049888
23,1,3,2,2,1,1,2,1,0.482546416989211
23,1,3,2,2,1,1,2,2,0.481766972075935
28,1,3,2,2,1,1,2,1,0.481173518480309
28,1,3,2,2,1,1,2,2,0.482621182278619
29,1,3,2,2,1,1,2,1,0.488715352392632
29,1,3,2,2,1,1,2,2,0.486064509451438
31,1,3,2,2,1,1,2,1,0.466964794383424
33,1,3,2,2,1,1,2,1,0.482930235427557
33,1,3,2,2,1,1,2,2,0.478655163562481
39,1,3,2,2,1,1,2,1,0.468602426323922
40,1,3,2,2,1,1,2,1,0.470287198092871
41,1,3,2,2,1,1,2,1,0.473101613644145
41,1,3,2,2,1,1,2,2,0.464820785324931
42,1,3,2,2,1,1,2,1,0.477163473324109
42,1,3,2,2,1,1,2,2,0.468936216870033
43,1,3,2,2,1,1,2,1,0.471190656935503
44,1,3,2,2,1,1,2,1,0.485151458111357
44,1,3,2,2,1,1,2,2,0.484976703079963
45,1,3,2,2,1,1,2,1,0.477794006656285
45,1,3,2,2,1,1,2,2,0.467633743439024
46,1,3,2,2,1,1,2,1,0.486047124650835
46,1,3,2,2,1,1,2,2,0.483397334914355
47,1,3,2,2,1,1,2,1,0.486550401291379
47,1,3,2,2,1,1,2,2,0.479112707562736
48,1,3,2,2,1,1,2,1,0.487079242645821
48,1,3,2,2,1,1,2,2,0.482341733861705
49,1,3,2,2,1,1,2,1,0.469545558805762
50,1,3,2,2,1,1,2,1,0.477316713092222
50,1,3,2,2,1,1,2,2,0.466967127437887
51,1,3,2,2,1,1,2,1,0.475339362643153
51,1,3,2,2,1,1,2,2,0.464243059239271
52,1,3,2,2,1,1,2,1,0.471429746759878
53,1,3,2,2,1,1,2,1,0.484970603680905
53,1,3,2,2,1,1,2,2,0.469800053657334
54,1,3,2,2,1,1,2,1,0.469896445385868
54,1,3,2,2,1,1,2,2,0.466492325207395
55,1,3,2,2,1,1,2,1,0.478620740537818
55,1,3,2,2,1,1,2,2,0.471676137208065
56,1,3,2,2,1,1,2,1,0.477994748928497
56,1,3,2,2,1,1,2,2,0.468272964026555
57,1,3,2,2,1,1,2,1,0.485284726707712
57,1,3,2,2,1,1,2,2,0.483876554716053
58,1,3,2,2,1,1,2,1,0.479134525674095
58,1,3,2,2,1,1,2,2,0.472090823161074
59,1,3,2,2,1,1,2,1,0.481972138066082
59,1,3,2,2,1,1,2,2,0.481820970521736
1,1,3,4,2,3,1,2,1,0.510734750815184
1,1,3,4,2,3,1,2,2,0.515309401563588
2,1,3,4,2,3,1,2,1,0.509383873798921
3,1,3,4,2,3,1,2,1,0.512946842280465
4,1,3,4,2,3,1,2,1,0.496848194903953
4,1,3,4,2,3,1,2,2,0.502055560371638
5,1,3,4,2,3,1,2,1,0.509279179373841
5,1,3,4,2,3,1,2,2,0.514266540648943
6,1,3,4,2,3,1,2,1,0.496577657318064
6,1,3,4,2,3,1,2,2,0.499068499121247
7,1,3,4,2,3,1,2,1,0.501184292146699
7,1,3,4,2,3,1,2,2,0.505819314219895
8,1,3,4,2,3,1,2,1,0.497871236262493
8,1,3,4,2,3,1,2,2,0.50297992465193
9,1,3,4,2,3,1,2,1,0.501921587251013
9,1,3,4,2,3,1,2,2,0.508229710081926
10,1,3,4,2,3,1,2,1,0.502285495546884
10,1,3,4,2,3,1,2,2,0.510178984609662
11,1,3,4,2,3,1,2,1,0.503976025605882
11,1,3,4,2,3,1,2,2,0.511848211957082
12,1,3,4,2,3,1,2,1,0.508157542482978
12,1,3,4,2,3,1,2,2,0.512558871499124
13,1,3,4,2,3,1,2,1,0.514312083551291
14,1,3,4,2,3,1,2,1,0.513820668317314
15,1,3,4,2,3,1,2,1,0.511530684079144
15,1,3,4,2,3,1,2,2,0.514610912588591
16,1,3,4,2,3,1,2,1,0.512466424241098
17,1,3,4,2,3,1,2,1,0.488908620839284
17,1,3,4,2,3,1,2,2,0.484374825986674
18,1,3,4,2,3,1,2,1,0.484988377733672
18,1,3,4,2,3,1,2,2,0.48780996178388
19,1,3,4,2,3,1,2,1,0.514083144934425
21,1,3,4,2,3,1,2,1,0.514183839843731
22,1,3,4,2,3,1,2,1,0.50977042484641
22,1,3,4,2,3,1,2,2,0.515395033665333
23,1,3,4,2,3,1,2,1,0.497628529768142
23,1,3,4,2,3,1,2,2,0.49506587325757
26,1,3,4,2,3,1,2,1,0.506093665190623
26,1,3,4,2,3,1,2,2,0.514339314092051
28,1,3,4,2,3,1,2,1,0.490542468351844
28,1,3,4,2,3,1,2,2,0.489386849436359
29,1,3,4,2,3,1,2,1,0.499257269507858
29,1,3,4,2,3,1,2,2,0.495954468269334
31,1,3,4,2,3,1,2,1,0.512292858247961
33,1,3,4,2,3,1,2,1,0.493625455647896
33,1,3,4,2,3,1,2,2,0.494745580736102
34,1,3,4,2,3,1,2,1,0.507682666040237
34,1,3,4,2,3,1,2,2,0.512891109576229
35,1,3,4,2,3,1,2,1,0.497765290840749
35,1,3,4,2,3,1,2,2,0.511912226980442
39,1,3,4,2,3,1,2,1,0.497387352425419
39,1,3,4,2,3,1,2,2,0.503688983700805
40,1,3,4,2,3,1,2,1,0.511213159909323
40,1,3,4,2,3,1,2,2,0.514861337806118
41,1,3,4,2,3,1,2,1,0.506753359237713
42,1,3,4,2,3,1,2,1,0.503508691016554
42,1,3,4,2,3,1,2,2,0.515399562659162
43,1,3,4,2,3,1,2,1,0.510809754807396
44,1,3,4,2,3,1,2,1,0.493911819470133
44,1,3,4,2,3,1,2,2,0.495307459876231
45,1,3,4,2,3,1,2,1,0.498358227433242
45,1,3,4,2,3,1,2,2,0.50853575033453
46,1,3,4,2,3,1,2,1,0.499572004553301
46,1,3,4,2,3,1,2,2,0.505340070965427
47,1,3,4,2,3,1,2,1,0.493929409453638
47,1,3,4,2,3,1,2,2,0.501139094850218
48,1,3,4,2,3,1,2,1,0.483746947884084
48,1,3,4,2,3,1,2,2,0.495060585292435
49,1,3,4,2,3,1,2,1,0.509281459621059
49,1,3,4,2,3,1,2,2,0.509812341855039
50,1,3,4,2,3,1,2,1,0.510794552737099
51,1,3,4,2,3,1,2,1,0.506137695187737
52,1,3,4,2,3,1,2,1,0.50879609227812
52,1,3,4,2,3,1,2,2,0.510008208053914
53,1,3,4,2,3,1,2,1,0.49093326929392
53,1,3,4,2,3,1,2,2,0.497770222253564
54,1,3,4,2,3,1,2,1,0.506464081724818
55,1,3,4,2,3,1,2,1,0.4981904379307
55,1,3,4,2,3,1,2,2,0.503784784683881
56,1,3,4,2,3,1,2,1,0.497211980243711
56,1,3,4,2,3,1,2,2,0.507271700847928
57,1,3,4,2,3,1,2,1,0.502039034769243
57,1,3,4,2,3,1,2,2,0.503552610867959
58,1,3,4,2,3,1,2,1,0.49758757079291
58,1,3,4,2,3,1,2,2,0.502330736953425
59,1,3,4,2,3,1,2,1,0.509253629583125
59,1,3,4,2,3,1,2,2,0.509457668578582
1,1,4,1,3,0,3,2,1,0.475570378284425
1,1,4,1,3,0,3,2,2,0.468256446178337
2,1,4,1,3,0,3,2,1,0.465658111728638
3,1,4,1,3,0,3,2,1,0.470262132705356
5,1,4,1,3,0,3,2,1,0.47209657357478
6,1,4,1,3,0,3,2,1,0.470937498998309
7,1,4,1,3,0,3,2,1,0.473094007961857
7,1,4,1,3,0,3,2,2,0.46665284398043
8,1,4,1,3,0,3,2,1,0.465938781935215
9,1,4,1,3,0,3,2,1,0.473067887172474
10,1,4,1,3,0,3,2,1,0.466959981122982
11,1,4,1,3,0,3,2,1,0.478351546318722
11,1,4,1,3,0,3,2,2,0.469698721383284
40,1,4,1,3,0,3,2,1,0.464007269377289
41,1,4,1,3,0,3,2,1,0.468858564095082
42,1,4,1,3,0,3,2,1,0.472300012867912
43,1,4,1,3,0,3,2,1,0.472424976637051
44,1,4,1,3,0,3,2,1,0.470655148330145
44,1,4,1,3,0,3,2,2,0.464307354670774
45,1,4,1,3,0,3,2,1,0.47489491393114
46,1,4,1,3,0,3,2,1,0.480117018870186
46,1,4,1,3,0,3,2,2,0.468298173468688
47,1,4,1,3,0,3,2,1,0.47181581288763
48,1,4,1,3,0,3,2,1,0.481101946821672
48,1,4,1,3,0,3,2,2,0.46594898092522
49,1,4,1,3,0,3,2,1,0.464973935865152
50,1,4,1,3,0,3,2,1,0.475194125012588
51,1,4,1,3,0,3,2,1,0.469377210803017
52,1,4,1,3,0,3,2,1,0.46868932863532
53,1,4,1,3,0,3,2,1,0.480678401873494
55,1,4,1,3,0,3,2,1,0.472043757708115
55,1,4,1,3,0,3,2,2,0.46524777527431
56,1,4,1,3,0,3,2,1,0.47479997765261
57,1,4,1,3,0,3,2,1,0.48376450133046
57,1,4,1,3,0,3,2,2,0.476908882063669
58,1,4,1,3,0,3,2,1,0.479075737112369
58,1,4,1,3,0,3,2,2,0.468752871721525
59,1,4,1,3,0,3,2,1,0.481567541817455
59,1,4,1,3,0,3,2,2,0.473035528445276
1,1,4,2,3,1,2,2,1,0.477583416534717
1,1,4,2,3,1,2,2,2,0.466523400334747
2,1,4,2,3,1,2,2,1,0.474440173976022
3,1,4,2,3,1,2,2,1,0.466605153044818
4,1,4,2,3,1,2,2,1,0.468230684023134
5,1,4,2,3,1,2,2,1,0.474297690534521
6,1,4,2,3,1,2,2,1,0.479397672030235
6,1,4,2,3,1,2,2,2,0.475206335931835
7,1,4,2,3,1,2,2,1,0.475602199124268
7,1,4,2,3,1,2,2,2,0.47030284064507
8,1,4,2,3,1,2,2,1,0.475121131385706
8,1,4,2,3,1,2,2,2,0.465866418364644
9,1,4,2,3,1,2,2,1,0.475679514780741
9,1,4,2,3,1,2,2,2,0.467227973297395
10,1,4,2,3,1,2,2,1,0.466738703669798
11,1,4,2,3,1,2,2,1,0.479522997834087
11,1,4,2,3,1,2,2,2,0.472354836186946
12,1,4,2,3,1,2,2,1,0.468353951071806
13,1,4,2,3,1,2,2,1,0.469274928742813
17,1,4,2,3,1,2,2,1,0.476719761075988
17,1,4,2,3,1,2,2,2,0.478089419441547
18,1,4,2,3,1,2,2,1,0.488501665314323
18,1,4,2,3,1,2,2,2,0.483780260708451
23,1,4,2,3,1,2,2,1,0.480237877205017
23,1,4,2,3,1,2,2,2,0.4805821588039
28,1,4,2,3,1,2,2,1,0.479924270132979
28,1,4,2,3,1,2,2,2,0.481008214640104
29,1,4,2,3,1,2,2,1,0.488179627092737
29,1,4,2,3,1,2,2,2,0.484047442696095
31,1,4,2,3,1,2,2,1,0.465739984071327
33,1,4,2,3,1,2,2,1,0.481204264998631
33,1,4,2,3,1,2,2,2,0.477477071899211
39,1,4,2,3,1,2,2,1,0.467916807668501
40,1,4,2,3,1,2,2,1,0.467243960914657
41,1,4,2,3,1,2,2,1,0.473210881566016
41,1,4,2,3,1,2,2,2,0.464100066501862
42,1,4,2,3,1,2,2,1,0.475575346958838
42,1,4,2,3,1,2,2,2,0.467366090392102
43,1,4,2,3,1,2,2,1,0.471560715852886
44,1,4,2,3,1,2,2,1,0.483372360243108
44,1,4,2,3,1,2,2,2,0.482406735923118
45,1,4,2,3,1,2,2,1,0.47612065734503
45,1,4,2,3,1,2,2,2,0.466329307801122
46,1,4,2,3,1,2,2,1,0.485935133207797
46,1,4,2,3,1,2,2,2,0.480708898185647
47,1,4,2,3,1,2,2,1,0.485303482770119
47,1,4,2,3,1,2,2,2,0.477242994029874
48,1,4,2,3,1,2,2,1,0.486521328917858
48,1,4,2,3,1,2,2,2,0.480359122225663
49,1,4,2,3,1,2,2,1,0.46975119331732
50,1,4,2,3,1,2,2,1,0.476042007276825
50,1,4,2,3,1,2,2,2,0.464801168212698
51,1,4,2,3,1,2,2,1,0.47558289337912
52,1,4,2,3,1,2,2,1,0.470795195227839
53,1,4,2,3,1,2,2,1,0.485721574683282
53,1,4,2,3,1,2,2,2,0.47139924621045
54,1,4,2,3,1,2,2,1,0.468212467759141
54,1,4,2,3,1,2,2,2,0.465226941275857
55,1,4,2,3,1,2,2,1,0.477538843656086
55,1,4,2,3,1,2,2,2,0.471378196318055
56,1,4,2,3,1,2,2,1,0.476032632166261
56,1,4,2,3,1,2,2,2,0.465272881350648
57,1,4,2,3,1,2,2,1,0.484805572402341
57,1,4,2,3,1,2,2,2,0.483058249788341
58,1,4,2,3,1,2,2,1,0.478949207842873
58,1,4,2,3,1,2,2,2,0.471853344996189
59,1,4,2,3,1,2,2,1,0.481509822305343
59,1,4,2,3,1,2,2,2,0.48284003426261
1,1,4,3,3,2,1,2,1,0.482874664692485
1,1,4,3,3,2,1,2,2,0.476204638149803
2,1,4,3,3,2,1,2,1,0.475879331630392
2,1,4,3,3,2,1,2,2,0.475160958088191
3,1,4,3,3,2,1,2,1,0.476368011771771
3,1,4,3,3,2,1,2,2,0.464297610555636
4,1,4,3,3,2,1,2,1,0.478740587870632
4,1,4,3,3,2,1,2,2,0.476837522187823
5,1,4,3,3,2,1,2,1,0.476274136358203
5,1,4,3,3,2,1,2,2,0.47374222323241
6,1,4,3,3,2,1,2,1,0.482581052702144
6,1,4,3,3,2,1,2,2,0.479076917257578
7,1,4,3,3,2,1,2,1,0.481223852947468
7,1,4,3,3,2,1,2,2,0.479610347888656
8,1,4,3,3,2,1,2,1,0.478512058871387
8,1,4,3,3,2,1,2,2,0.475474334003623
9,1,4,3,3,2,1,2,1,0.481641772313732
9,1,4,3,3,2,1,2,2,0.482374465136306
10,1,4,3,3,2,1,2,1,0.478931582689005
10,1,4,3,3,2,1,2,2,0.478293844596655
11,1,4,3,3,2,1,2,1,0.482985627748273
11,1,4,3,3,2,1,2,2,0.480453919750262
12,1,4,3,3,2,1,2,1,0.477088448133838
12,1,4,3,3,2,1,2,2,0.475375695359673
13,1,4,3,3,2,1,2,1,0.472462460320868
13,1,4,3,3,2,1,2,2,0.472530896128898
14,1,4,3,3,2,1,2,1,0.474331101966465
14,1,4,3,3,2,1,2,2,0.464246081313915
15,1,4,3,3,2,1,2,1,0.473952379324386
15,1,4,3,3,2,1,2,2,0.470242285639531
16,1,4,3,3,2,1,2,1,0.470304309094752
16,1,4,3,3,2,1,2,2,0.470378847383178
17,1,4,3,3,2,1,2,1,0.484985922817302
17,1,4,3,3,2,1,2,2,0.481780927673665
18,1,4,3,3,2,1,2,1,0.477064989959303
18,1,4,3,3,2,1,2,2,0.475584653965746
19,1,4,3,3,2,1,2,1,0.469407595860405
19,1,4,3,3,2,1,2,2,0.467087959030856
20,1,4,3,3,2,1,2,1,0.467198627190163
21,1,4,3,3,2,1,2,1,0.480172009844888
21,1,4,3,3,2,1,2,2,0.477068468572614
22,1,4,3,3,2,1,2,1,0.476421557994342
22,1,4,3,3,2,1,2,2,0.470938831457268
23,1,4,3,3,2,1,2,1,0.470606720966436
23,1,4,3,3,2,1,2,2,0.4667173483962
24,1,4,3,3,2,1,2,1,0.470520757848089
25,1,4,3,3,2,1,2,1,0.47935265995689
25,1,4,3,3,2,1,2,2,0.475090211533589
26,1,4,3,3,2,1,2,1,0.471054756635253
26,1,4,3,3,2,1,2,2,0.468169500287491
27,1,4,3,3,2,1,2,1,0.473317031009579
27,1,4,3,3,2,1,2,2,0.470687068434601
28,1,4,3,3,2,1,2,1,0.477439148972352
28,1,4,3,3,2,1,2,2,0.472126312028943
29,1,4,3,3,2,1,2,1,0.473707658727596
29,1,4,3,3,2,1,2,2,0.470261857271838
30,1,4,3,3,2,1,2,1,0.481738119672379
30,1,4,3,3,2,1,2,2,0.473793419556636
31,1,4,3,3,2,1,2,1,0.477397760634273
31,1,4,3,3,2,1,2,2,0.475163993917411
32,1,4,3,3,2,1,2,1,0.471837525262934
32,1,4,3,3,2,1,2,2,0.464504219600794
33,1,4,3,3,2,1,2,1,0.480890281123441
33,1,4,3,3,2,1,2,2,0.480006194830398
34,1,4,3,3,2,1,2,1,0.475832698978605
34,1,4,3,3,2,1,2,2,0.474286374757678
35,1,4,3,3,2,1,2,1,0.478005371311236
35,1,4,3,3,2,1,2,2,0.471161616930541
36,1,4,3,3,2,1,2,1,0.476656863743804
36,1,4,3,3,2,1,2,2,0.472028895815035
37,1,4,3,3,2,1,2,1,0.475392450372249
37,1,4,3,3,2,1,2,2,0.479003580460772
38,1,4,3,3,2,1,2,1,0.471540829594389
38,1,4,3,3,2,1,2,2,0.474626275688454
39,1,4,3,3,2,1,2,1,0.475200029135943
39,1,4,3,3,2,1,2,2,0.475806846675752
40,1,4,3,3,2,1,2,1,0.476992703111734
40,1,4,3,3,2,1,2,2,0.475963609189652
41,1,4,3,3,2,1,2,1,0.479973712843794
41,1,4,3,3,2,1,2,2,0.473594075981024
42,1,4,3,3,2,1,2,1,0.482061276502377
42,1,4,3,3,2,1,2,2,0.475806383187947
43,1,4,3,3,2,1,2,1,0.475971680071131
43,1,4,3,3,2,1,2,2,0.474583858979745
44,1,4,3,3,2,1,2,1,0.479069541454226
44,1,4,3,3,2,1,2,2,0.480183018809987
45,1,4,3,3,2,1,2,1,0.484438198685232
45,1,4,3,3,2,1,2,2,0.483824724425973
46,1,4,3,3,2,1,2,1,0.478002547780496
46,1,4,3,3,2,1,2,2,0.475970301122623
47,1,4,3,3,2,1,2,1,0.475281954833226
47,1,4,3,3,2,1,2,2,0.474244587254789
48,1,4,3,3,2,1,2,1,0.479497258729921
48,1,4,3,3,2,1,2,2,0.472794636967877
49,1,4,3,3,2,1,2,1,0.484424334676578
49,1,4,3,3,2,1,2,2,0.485186977092791
50,1,4,3,3,2,1,2,1,0.480958704868669
50,1,4,3,3,2,1,2,2,0.477128441338735
51,1,4,3,3,2,1,2,1,0.478811183218107
51,1,4,3,3,2,1,2,2,0.470268357315849
52,1,4,3,3,2,1,2,1,0.485308280470741
52,1,4,3,3,2,1,2,2,0.48184054844414
53,1,4,3,3,2,1,2,1,0.483994916711679
53,1,4,3,3,2,1,2,2,0.492441051910548
54,1,4,3,3,2,1,2,1,0.48407306196142
54,1,4,3,3,2,1,2,2,0.474151261302829
55,1,4,3,3,2,1,2,1,0.475353440647181
55,1,4,3,3,2,1,2,2,0.474206851736793
56,1,4,3,3,2,1,2,1,0.4841362820297
56,1,4,3,3,2,1,2,2,0.476401604392112
57,1,4,3,3,2,1,2,1,0.483953259499131
57,1,4,3,3,2,1,2,2,0.486583270794518
58,1,4,3,3,2,1,2,1,0.483085469378493
58,1,4,3,3,2,1,2,2,0.479690943877335
59,1,4,3,3,2,1,2,1,0.487284173253126
59,1,4,3,3,2,1,2,2,0.487960603961934
1,2,1,2,1,0,1,2,1,0.484275367734155
1,2,1,2,1,0,1,2,2,0.474743891706917
2,2,1,2,1,0,1,2,1,0.478670779461353
2,2,1,2,1,0,1,2,2,0.468663887822261
4,2,1,2,1,0,1,2,1,0.473206382414015
4,2,1,2,1,0,1,2,2,0.465787134022779
5,2,1,2,1,0,1,2,1,0.482271565650081
5,2,1,2,1,0,1,2,2,0.472888985851225
6,2,1,2,1,0,1,2,1,0.483813965858106
6,2,1,2,1,0,1,2,2,0.479459310998827
7,2,1,2,1,0,1,2,1,0.481638975497037
7,2,1,2,1,0,1,2,2,0.473594495881918
8,2,1,2,1,0,1,2,1,0.473595597016879
9,2,1,2,1,0,1,2,1,0.482364396981147
9,2,1,2,1,0,1,2,2,0.476190101182982
10,2,1,2,1,0,1,2,1,0.475835045405168
10,2,1,2,1,0,1,2,2,0.470103748617846
11,2,1,2,1,0,1,2,1,0.489814330712439
11,2,1,2,1,0,1,2,2,0.481583595013521
12,2,1,2,1,0,1,2,1,0.477485284775334
12,2,1,2,1,0,1,2,2,0.467872026456515
13,2,1,2,1,0,1,2,1,0.473327298328874
16,2,1,2,1,0,1,2,1,0.467887640466034
17,2,1,2,1,0,1,2,1,0.48342864690367
17,2,1,2,1,0,1,2,2,0.480011614988866
18,2,1,2,1,0,1,2,1,0.479333174963442
18,2,1,2,1,0,1,2,2,0.480471120551833
19,2,1,2,1,0,1,2,1,0.467745764219583
23,2,1,2,1,0,1,2,1,0.485734330120615
23,2,1,2,1,0,1,2,2,0.481687209970156
27,2,1,2,1,0,1,2,1,0.470583683542116
28,2,1,2,1,0,1,2,1,0.480075881537389
28,2,1,2,1,0,1,2,2,0.478829048562495
29,2,1,2,1,0,1,2,1,0.489478573239064
29,2,1,2,1,0,1,2,2,0.48502024667425
30,2,1,2,1,0,1,2,1,0.46987764859039
31,2,1,2,1,0,1,2,1,0.469511624416687
32,2,1,2,1,0,1,2,1,0.47471235973653
33,2,1,2,1,0,1,2,1,0.484588061039588
33,2,1,2,1,0,1,2,2,0.478753774176779
